SimpleDB data file version 2.0
TIMESTAMP,S_s_tempout[-],S_s_door2[-],S_s_tempmain[-],S_s_door1[-],S_s_winx6[-],S_s_winx5[-],S_s_winx4[-],S_s_win3[-],S_s_winx3[-],S_s_win2[-],S_s_winx2[-],S_s_win1[-],S_s_winx7b[-],S_s_insolation[-],S_s_winx7a[-],S_s_tempr1[-],S_s_Grid_Pimp[-],S_s_Grid_Psum[-],S_s_winx1b[-],S_s_winx1a[-],S_s_tempr5[-],S_s_tempr4[-],S_s_tempr3[-],S_s_tempr2[-],S_s_tempr7[-],S_s_tempr6[-],S_s_doorx6[-],S_s_doorx7[-],S_s_doorx2[-],S_s_doorx3[-],S_s_doorx4[-],S_s_doorx5[-],S_s_doorx1[-],A_a_winx1a_s[-],A_a_winx1a_v[-],A_a_winx1b_s[-],A_a_winx1b_v[-],A_a_htrr3_1_s[-],A_a_htrr3_1_v[-],A_a_htrr2_1_s[-],A_a_htrr2_1_v[-],A_a_winx7a_s[-],A_a_winx7a_v[-],A_a_win1_s[-],A_a_win1_v[-],A_a_htrr1_1_s[-],A_a_htrr1_1_v[-],A_a_winx6_s[-],A_a_winx6_v[-],A_a_winx7b_s[-],A_a_winx7b_v[-],A_a_win2_s[-],A_a_win2_v[-],A_a_winx5_s[-],A_a_winx5_v[-],A_a_htrr7_1_s[-],A_a_htrr7_1_v[-],A_a_win3_s[-],A_a_win3_v[-],A_a_winx4_s[-],A_a_winx4_v[-],A_a_htrr6_1_s[-],A_a_htrr6_1_v[-],A_a_winx3_s[-],A_a_winx3_v[-],A_a_htrr5_1_s[-],A_a_htrr5_1_v[-],A_a_winx2_s[-],A_a_winx2_v[-],A_a_htrr4_1_s[-],A_a_htrr4_1_v[-],A_a_htrr7_2_s[-],A_a_htrr7_2_v[-],A_a_htrmain_2_s[-],A_a_htrmain_2_v[-],A_a_htrmain_1_s[-],A_a_htrmain_1_v[-]
1508716811001,12.600,0.000,17.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.307,1.265,2.000,0.000,0.000,19.919,20.239,19.501,19.604,20.472,19.246,1.000,0.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716812001,12.600,0.000,17.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.307,1.265,2.000,0.000,0.000,19.919,20.239,19.501,19.604,20.472,19.246,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716813000,12.600,0.000,17.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.307,1.265,2.000,0.000,0.000,19.919,20.239,19.501,19.604,20.472,19.246,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716814000,12.600,0.000,17.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.307,1.265,2.000,0.000,0.000,19.919,20.239,19.501,19.604,20.472,19.246,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716815001,12.600,0.000,17.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.375,1.268,2.000,0.000,0.000,19.883,20.288,19.477,19.578,20.430,19.225,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716816000,12.600,0.000,17.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.375,1.268,2.000,0.000,0.000,19.883,20.288,19.477,19.578,20.430,19.225,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716817000,12.600,0.000,17.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.375,1.268,2.000,0.000,0.000,19.883,20.288,19.477,19.578,20.430,19.225,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716818000,12.600,0.000,17.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.375,1.268,2.000,0.000,0.000,19.883,20.288,19.477,19.578,20.430,19.225,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716819000,12.600,0.000,17.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.375,1.268,2.000,0.000,0.000,19.883,20.288,19.477,19.578,20.430,19.225,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716820001,12.600,0.000,17.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.443,1.272,3.000,0.000,0.000,19.848,20.336,19.453,19.551,20.389,19.307,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716821000,12.600,0.000,17.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.443,1.272,3.000,0.000,0.000,19.848,20.336,19.453,19.551,20.389,19.307,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716822000,12.600,0.000,17.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.443,1.272,3.000,0.000,0.000,19.848,20.336,19.453,19.551,20.389,19.307,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716823001,12.600,0.000,17.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.443,1.272,3.000,0.000,0.000,19.848,20.336,19.453,19.551,20.389,19.307,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716824000,12.600,0.000,17.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.443,1.272,3.000,0.000,0.000,19.848,20.336,19.453,19.551,20.389,19.307,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716825001,12.600,0.000,17.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.509,1.276,3.000,0.000,0.000,19.813,20.384,19.429,19.525,20.348,19.388,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716826000,12.600,0.000,17.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.509,1.276,3.000,0.000,0.000,19.813,20.384,19.429,19.525,20.348,19.388,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716827000,12.600,0.000,17.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.509,1.276,3.000,0.000,0.000,19.813,20.384,19.429,19.525,20.348,19.388,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716828001,12.600,0.000,17.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.509,1.276,3.000,0.000,0.000,19.813,20.384,19.429,19.525,20.348,19.388,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716829001,12.600,0.000,17.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.509,1.276,3.000,0.000,0.000,19.813,20.384,19.429,19.525,20.348,19.388,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716830000,12.600,0.000,17.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.575,1.281,3.000,0.000,0.000,19.778,20.432,19.406,19.499,20.307,19.468,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716831000,12.600,0.000,17.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.575,1.281,3.000,0.000,0.000,19.778,20.432,19.406,19.499,20.307,19.468,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716832001,12.600,0.000,17.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.575,1.281,3.000,0.000,0.000,19.778,20.432,19.406,19.499,20.307,19.468,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716833001,12.600,0.000,17.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.575,1.281,3.000,0.000,0.000,19.778,20.432,19.406,19.499,20.307,19.468,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716834000,12.600,0.000,17.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.575,1.281,3.000,0.000,0.000,19.778,20.432,19.406,19.499,20.307,19.468,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716835001,12.600,0.000,17.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.641,1.285,3.000,0.000,0.000,19.744,20.479,19.383,19.474,20.267,19.547,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716836000,12.600,0.000,17.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.641,1.285,3.000,0.000,0.000,19.744,20.479,19.383,19.474,20.267,19.547,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716837000,12.600,0.000,17.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.641,1.285,3.000,0.000,0.000,19.744,20.479,19.383,19.474,20.267,19.547,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
1508716838001,12.600,0.000,17.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.004,0.000,18.641,1.285,3.000,0.000,0.000,19.744,20.479,19.383,19.474,20.267,19.547,0.000,1.000,1.000,1.000,1.000,1.000,0.000,NaN,NaN,NaN,NaN,0.000,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN,1.000,NaN,NaN,NaN,0.000,NaN,NaN,NaN,1.000,NaN,0.000,NaN,0.000,NaN,0.000,NaN
